Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570309200,2019-10-05 21:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,38100,9509,90,0,
1570309500,2019-10-05 21:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,47500,9509,90,0,
1570309800,2019-10-05 21:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,2700,9509,90,0,
1570310100,2019-10-05 21:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,11900,9509,90,0,
1570310400,2019-10-05 21:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,20900,9509,90,0,
1570310700,2019-10-05 21:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,29500,9509,90,0,
1570311000,2019-10-05 21:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,38100,9509,90,0,
1570311300,2019-10-05 21:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46900,9509,90,0,
1570311600,2019-10-05 21:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,2100,9508,90,0,
1570311900,2019-10-05 21:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,10700,9508,90,0,
1570312200,2019-10-05 21:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,19500,9508,90,0,
1570312500,2019-10-05 21:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,28100,9508,90,0,
