Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570399200,2019-10-06 22:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40900,9514,90,0,
1570399500,2019-10-06 22:05:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51400,9514,90,0,
1570399800,2019-10-06 22:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,6800,9515,90,0,
1570400100,2019-10-06 22:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,15900,9515,90,0,
1570400400,2019-10-06 22:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,25300,9515,90,0,
1570400700,2019-10-06 22:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,35100,9515,90,0,
1570401000,2019-10-06 22:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45500,9515,90,0,
1570401300,2019-10-06 22:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,1500,9516,90,0,
1570401600,2019-10-06 22:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,10700,9516,90,0,
1570401900,2019-10-06 22:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,19400,9516,90,0,
1570402200,2019-10-06 22:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,28100,9516,90,0,
1570402500,2019-10-06 22:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,36700,9516,90,0,
