Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570590000,2019-10-09 03:00:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,19800,9522,90,0,
1570590300,2019-10-09 03:05:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,28700,9522,90,0,
1570590600,2019-10-09 03:10:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,38200,9522,90,0,
1570590900,2019-10-09 03:15:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,48100,9522,90,0,
1570591200,2019-10-09 03:20:00.000,57.992187N 10.547246E 162m,Off,5,Time OK,Free running,3300,9522,90,0,
1570591500,2019-10-09 03:25:00.000,57.992187N 10.547246E 162m,Off,5,Time OK,Free running,12300,9522,90,0,
1570591800,2019-10-09 03:30:00.000,57.992187N 10.547246E 162m,Off,5,Time OK,Free running,21000,9522,90,0,
1570592100,2019-10-09 03:35:00.000,57.992187N 10.547246E 162m,Off,5,Time OK,Free running,29500,9522,90,0,
1570592400,2019-10-09 03:40:00.000,57.992187N 10.547246E 162m,Off,5,Time OK,Free running,38600,9522,90,0,
1570592700,2019-10-09 03:45:00.000,57.992187N 10.547246E 162m,Off,5,Time OK,Free running,48000,9522,90,0,
1570593000,2019-10-09 03:50:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,3700,9523,90,0,
1570593300,2019-10-09 03:55:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,12600,9523,90,0,
