Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569981600,2019-10-02 02:00:00.000,-643217,,,,,,
1569981900,2019-10-02 02:05:00.000,-643217,,,,,,
1569982200,2019-10-02 02:10:00.000,-633494,,,,,,
1569982500,2019-10-02 02:15:00.000,-643217,,,,,,
1569982800,2019-10-02 02:20:00.000,-643217,,,,,,
1569983100,2019-10-02 02:25:00.000,-633494,,,,,,
1569983400,2019-10-02 02:30:00.000,-643217,,,,,,
1569983700,2019-10-02 02:35:00.000,-633494,,,,,,
1569984000,2019-10-02 02:40:00.000,-643217,,,,,,
1569984300,2019-10-02 02:45:00.000,-643217,,,,,,
1569984600,2019-10-02 02:50:00.000,-643217,,,,,,
1569984900,2019-10-02 02:55:00.000,-633494,,,,,,
