Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570064400,2019-10-03 01:00:00.000,-633494,,,,,,
1570064700,2019-10-03 01:05:00.000,-623770,,,,,,
1570065000,2019-10-03 01:10:00.000,-633494,,,,,,
1570065300,2019-10-03 01:15:00.000,-633494,,,,,,
1570065600,2019-10-03 01:20:00.000,-633494,,,,,,
1570065900,2019-10-03 01:25:00.000,-633494,,,,,,
1570066200,2019-10-03 01:30:00.000,-633494,,,,,,
1570066500,2019-10-03 01:35:00.000,-623770,,,,,,
1570066800,2019-10-03 01:40:00.000,-623770,,,,,,
1570067100,2019-10-03 01:45:00.000,-633494,,,,,,
1570067400,2019-10-03 01:50:00.000,-623770,,,,,,
1570067700,2019-10-03 01:55:00.000,-623770,,,,,,
