Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570179600,2019-10-04 09:00:00.000,-633494,,,,,,
1570179900,2019-10-04 09:05:00.000,-633494,,,,,,
1570180200,2019-10-04 09:10:00.000,-633494,,,,,,
1570180500,2019-10-04 09:15:00.000,-633494,,,,,,
1570180800,2019-10-04 09:20:00.000,-633494,,,,,,
1570181100,2019-10-04 09:25:00.000,-633494,,,,,,
1570181400,2019-10-04 09:30:00.000,-633494,,,,,,
1570181700,2019-10-04 09:35:00.000,-633494,,,,,,
1570182000,2019-10-04 09:40:00.000,-633494,,,,,,
1570182300,2019-10-04 09:45:00.000,-633494,,,,,,
1570182600,2019-10-04 09:50:00.000,-633494,,,,,,
1570182900,2019-10-04 09:55:00.000,-633494,,,,,,
