Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570604400,2019-10-09 07:00:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,15600,9522,90,0,
1570604700,2019-10-09 07:05:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,24300,9522,90,0,
1570605000,2019-10-09 07:10:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,32800,9522,90,0,
1570605300,2019-10-09 07:15:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,41700,9522,90,0,
1570605600,2019-10-09 07:20:00.000,57.992187N 10.547246E 162m,GNSS unlocked,0,Time OK,Free running,50400,9522,90,0,
1570605900,2019-10-09 07:25:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,5500,9521,90,0,
1570606200,2019-10-09 07:30:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,14900,9521,90,0,
1570606500,2019-10-09 07:35:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,24300,9521,90,0,
1570606800,2019-10-09 07:40:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,33700,9521,90,0,
1570607100,2019-10-09 07:45:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,43100,9521,90,0,
1570607400,2019-10-09 07:50:00.000,57.992187N 10.547246E 162m,GNSS locked,4,Time OK,Coarse lock,600,9453,90,520,
1570607700,2019-10-09 07:55:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,7600,9521,90,0,
