Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570618800,2019-10-09 11:00:00.000,-633494,,,,,,
1570619100,2019-10-09 11:05:00.000,-633494,,,,,,
1570619400,2019-10-09 11:10:00.000,-623770,,,,,,
1570619700,2019-10-09 11:15:00.000,-633494,,,,,,
1570620000,2019-10-09 11:20:00.000,-623770,,,,,,
1570620300,2019-10-09 11:25:00.000,-633494,,,,,,
1570620600,2019-10-09 11:30:00.000,-633494,,,,,,
1570620900,2019-10-09 11:35:00.000,-633494,,,,,,
1570621200,2019-10-09 11:40:00.000,-643217,,,,,,
1570621500,2019-10-09 11:45:00.000,-633494,,,,,,
1570621800,2019-10-09 11:50:00.000,-643217,,,,,,
1570622100,2019-10-09 11:55:00.000,-643217,,,,,,
