Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570446000,2019-10-07 11:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,18400,9511,90,0,
1570446300,2019-10-07 11:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,32500,9511,90,0,
1570446600,2019-10-07 11:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,46700,9511,90,0,
1570446900,2019-10-07 11:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,3200,9505,90,0,
1570447200,2019-10-07 11:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,13600,9505,90,0,
1570447500,2019-10-07 11:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25700,9505,90,0,
1570447800,2019-10-07 11:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,44800,9505,90,0,
1570448100,2019-10-07 11:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,3400,9502,90,0,
1570448400,2019-10-07 11:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,14800,9502,90,0,
1570448700,2019-10-07 11:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,27400,9502,90,0,
1570449000,2019-10-07 11:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,38600,9502,90,0,
1570449300,2019-10-07 11:55:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51000,9502,90,0,
