Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570255200,2019-10-05 06:00:00.000,-633494,,,,,,
1570255500,2019-10-05 06:05:00.000,-633494,,,,,,
1570255800,2019-10-05 06:10:00.000,-633494,,,,,,
1570256100,2019-10-05 06:15:00.000,-633494,,,,,,
1570256400,2019-10-05 06:20:00.000,-633494,,,,,,
1570256700,2019-10-05 06:25:00.000,-633494,,,,,,
1570257000,2019-10-05 06:30:00.000,-633494,,,,,,
1570257300,2019-10-05 06:35:00.000,-633494,,,,,,
1570257600,2019-10-05 06:40:00.000,-633494,,,,,,
1570257900,2019-10-05 06:45:00.000,-633494,,,,,,
1570258200,2019-10-05 06:50:00.000,-633494,,,,,,
1570258500,2019-10-05 06:55:00.000,-633494,,,,,,
