Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570284000,2019-10-05 14:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,39100,9504,90,0,
1570284300,2019-10-05 14:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,48200,9504,90,0,
1570284600,2019-10-05 14:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,3300,9503,90,0,
1570284900,2019-10-05 14:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,12400,9503,90,0,
1570285200,2019-10-05 14:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,21800,9503,90,0,
1570285500,2019-10-05 14:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,31100,9503,90,0,
1570285800,2019-10-05 14:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,40200,9503,90,0,
1570286100,2019-10-05 14:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,49300,9503,90,0,
1570286400,2019-10-05 14:40:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,4000,9503,90,0,
1570286700,2019-10-05 14:45:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,12500,9503,90,0,
1570287000,2019-10-05 14:50:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,21100,9503,90,0,
1570287300,2019-10-05 14:55:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,29600,9503,90,0,
