Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570492800,2019-10-08 00:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,29600,9516,90,0,
1570493100,2019-10-08 00:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,38700,9516,90,0,
1570493400,2019-10-08 00:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,48200,9516,90,0,
1570493700,2019-10-08 00:15:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,3500,9516,90,0,
1570494000,2019-10-08 00:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,12000,9516,90,0,
1570494300,2019-10-08 00:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,20400,9516,90,0,
1570494600,2019-10-08 00:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,29000,9516,90,0,
1570494900,2019-10-08 00:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,38100,9516,90,0,
1570495200,2019-10-08 00:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,47500,9516,90,0,
1570495500,2019-10-08 00:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,2300,9518,90,0,
1570495800,2019-10-08 00:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,11400,9518,90,0,
1570496100,2019-10-08 00:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,20400,9518,90,0,
