Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570215600,2019-10-04 19:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,6000,9509,90,0,
1570215900,2019-10-04 19:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,14500,9509,90,0,
1570216200,2019-10-04 19:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,23500,9509,90,0,
1570216500,2019-10-04 19:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,32800,9509,90,0,
1570216800,2019-10-04 19:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,42700,9509,90,0,
1570217100,2019-10-04 19:25:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Coarse lock,700,9424,90,625,
1570217400,2019-10-04 19:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,7300,9510,90,0,
1570217700,2019-10-04 19:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,16000,9510,90,0,
1570218000,2019-10-04 19:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,25100,9510,90,0,
1570218300,2019-10-04 19:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,34600,9510,90,0,
1570218600,2019-10-04 19:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,44700,9510,90,0,
1570218900,2019-10-04 19:55:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,700,9509,90,0,
