Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570060800,2019-10-03 00:00:00.000,-633494,,,,,,
1570061100,2019-10-03 00:05:00.000,-633494,,,,,,
1570061400,2019-10-03 00:10:00.000,-633494,,,,,,
1570061700,2019-10-03 00:15:00.000,-633494,,,,,,
1570062000,2019-10-03 00:20:00.000,-633494,,,,,,
1570062300,2019-10-03 00:25:00.000,-633494,,,,,,
1570062600,2019-10-03 00:30:00.000,-633494,,,,,,
1570062900,2019-10-03 00:35:00.000,-633494,,,,,,
1570063200,2019-10-03 00:40:00.000,-623770,,,,,,
1570063500,2019-10-03 00:45:00.000,-623770,,,,,,
1570063800,2019-10-03 00:50:00.000,-623770,,,,,,
1570064100,2019-10-03 00:55:00.000,-633494,,,,,,
