Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569970800,2019-10-01 23:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,19800,9521,90,0,
1569971100,2019-10-01 23:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,28500,9521,90,0,
1569971400,2019-10-01 23:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,37300,9521,90,0,
1569971700,2019-10-01 23:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,46600,9521,90,0,
1569972000,2019-10-01 23:20:00.000,57.991719N 10.547463E 129m,GNSS locked,5,Time OK,Fine lock,600,9536,100,-520,
1569972300,2019-10-01 23:25:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,8200,9540,90,0,
1569972600,2019-10-01 23:30:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,17500,9540,90,0,
1569972900,2019-10-01 23:35:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,26300,9540,90,0,
1569973200,2019-10-01 23:40:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,34800,9540,90,0,
1569973500,2019-10-01 23:45:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,43600,9540,90,0,
1569973800,2019-10-01 23:50:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Coarse lock,1600,9301,90,1562,
1569974100,2019-10-01 23:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,7400,9520,90,0,
