Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570251600,2019-10-05 05:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46300,9514,90,0,
1570251900,2019-10-05 05:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,900,9514,90,0,
1570252200,2019-10-05 05:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,10200,9514,90,0,
1570252500,2019-10-05 05:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,19900,9514,90,0,
1570252800,2019-10-05 05:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,29600,9514,90,0,
1570253100,2019-10-05 05:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,38900,9514,90,0,
1570253400,2019-10-05 05:30:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,48000,9514,90,0,
1570253700,2019-10-05 05:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,3400,9514,90,0,
1570254000,2019-10-05 05:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,12200,9514,90,0,
1570254300,2019-10-05 05:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,21000,9514,90,0,
1570254600,2019-10-05 05:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,29600,9514,90,0,
1570254900,2019-10-05 05:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,38100,9514,90,0,
