Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570557600,2019-10-08 18:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,42400,9509,90,0,
1570557900,2019-10-08 18:05:00.000,57.991719N 10.547463E 129m,GNSS locked,4,Time OK,Coarse lock,300,9488,90,208,
1570558200,2019-10-08 18:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,7000,9512,90,0,
1570558500,2019-10-08 18:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,15600,9512,90,0,
1570558800,2019-10-08 18:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,25000,9512,90,0,
1570559100,2019-10-08 18:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,35200,9512,90,0,
1570559400,2019-10-08 18:30:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,46500,9512,90,0,
1570559700,2019-10-08 18:35:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Fine lock,600,9520,100,-520,
1570560000,2019-10-08 18:40:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,7400,9525,90,0,
1570560300,2019-10-08 18:45:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,16100,9525,90,0,
1570560600,2019-10-08 18:50:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,25800,9525,90,0,
1570560900,2019-10-08 18:55:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,36400,9525,90,0,
