Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570258800,2019-10-05 07:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,46000,9513,90,0,
1570259100,2019-10-05 07:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,1500,9516,90,0,
1570259400,2019-10-05 07:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,10800,9516,90,0,
1570259700,2019-10-05 07:15:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,20600,9516,90,0,
1570260000,2019-10-05 07:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,30200,9516,90,0,
1570260300,2019-10-05 07:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,39900,9516,90,0,
1570260600,2019-10-05 07:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,49900,9516,90,0,
1570260900,2019-10-05 07:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,5000,9512,90,0,
1570261200,2019-10-05 07:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,14000,9512,90,0,
1570261500,2019-10-05 07:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,23600,9512,90,0,
1570261800,2019-10-05 07:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,32900,9512,90,0,
1570262100,2019-10-05 07:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,42600,9512,90,0,
