Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570057200,2019-10-02 23:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,20000,9527,90,0,
1570057500,2019-10-02 23:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,29800,9527,90,0,
1570057800,2019-10-02 23:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40100,9527,90,0,
1570058100,2019-10-02 23:15:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51700,9527,90,0,
1570058400,2019-10-02 23:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,6600,9523,90,0,
1570058700,2019-10-02 23:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,15200,9523,90,0,
1570059000,2019-10-02 23:30:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,24200,9523,90,0,
1570059300,2019-10-02 23:35:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,34100,9523,90,0,
1570059600,2019-10-02 23:40:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,44600,9523,90,0,
1570059900,2019-10-02 23:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,1400,9526,90,0,
1570060200,2019-10-02 23:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,9900,9526,90,0,
1570060500,2019-10-02 23:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,18900,9526,90,0,
