Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570078800,2019-10-03 05:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,7000,9522,90,0,
1570079100,2019-10-03 05:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,16400,9522,90,0,
1570079400,2019-10-03 05:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,25300,9522,90,0,
1570079700,2019-10-03 05:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,33900,9522,90,0,
1570080000,2019-10-03 05:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,42800,9522,90,0,
1570080300,2019-10-03 05:25:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Coarse lock,1000,9408,90,937,
1570080600,2019-10-03 05:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,7300,9522,90,0,
1570080900,2019-10-03 05:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,15900,9522,90,0,
1570081200,2019-10-03 05:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,24800,9522,90,0,
1570081500,2019-10-03 05:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,34400,9522,90,0,
1570081800,2019-10-03 05:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,44400,9522,90,0,
1570082100,2019-10-03 05:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,700,9522,90,0,
