Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570086000,2019-10-03 07:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,10200,9522,90,0,
1570086300,2019-10-03 07:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,19400,9522,90,0,
1570086600,2019-10-03 07:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,28500,9522,90,0,
1570086900,2019-10-03 07:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,37500,9522,90,0,
1570087200,2019-10-03 07:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,46400,9522,90,0,
1570087500,2019-10-03 07:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,1600,9523,90,0,
1570087800,2019-10-03 07:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,10500,9523,90,0,
1570088100,2019-10-03 07:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,19700,9523,90,0,
1570088400,2019-10-03 07:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,28900,9523,90,0,
1570088700,2019-10-03 07:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,38300,9523,90,0,
1570089000,2019-10-03 07:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,48100,9523,90,0,
1570089300,2019-10-03 07:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,3400,9521,90,0,
