Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570572000,2019-10-08 22:00:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,20500,9520,90,0,
1570572300,2019-10-08 22:05:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,29000,9520,90,0,
1570572600,2019-10-08 22:10:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,37600,9520,90,0,
1570572900,2019-10-08 22:15:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,46700,9520,90,0,
1570573200,2019-10-08 22:20:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,2200,9521,90,0,
1570573500,2019-10-08 22:25:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,10800,9521,90,0,
1570573800,2019-10-08 22:30:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,19300,9521,90,0,
1570574100,2019-10-08 22:35:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,27800,9521,90,0,
1570574400,2019-10-08 22:40:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,36500,9521,90,0,
1570574700,2019-10-08 22:45:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,45600,9521,90,0,
1570575000,2019-10-08 22:50:00.000,57.992187N 10.547246E 162m,Off,6,Time OK,Free running,1300,9521,90,0,
1570575300,2019-10-08 22:55:00.000,57.992187N 10.547246E 162m,Off,6,Time OK,Free running,10200,9521,90,0,
