Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570485600,2019-10-07 22:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,31700,9516,90,0,
1570485900,2019-10-07 22:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,41000,9516,90,0,
1570486200,2019-10-07 22:10:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,50800,9516,90,0,
1570486500,2019-10-07 22:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,5000,9517,90,0,
1570486800,2019-10-07 22:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,13400,9517,90,0,
1570487100,2019-10-07 22:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,22300,9517,90,0,
1570487400,2019-10-07 22:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,31300,9517,90,0,
1570487700,2019-10-07 22:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40800,9517,90,0,
1570488000,2019-10-07 22:40:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51000,9517,90,0,
1570488300,2019-10-07 22:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6200,9515,90,0,
1570488600,2019-10-07 22:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,15300,9515,90,0,
1570488900,2019-10-07 22:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,24100,9515,90,0,
