Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570276800,2019-10-05 12:00:00.000,-643217,,,,,,
1570277100,2019-10-05 12:05:00.000,-643217,,,,,,
1570277400,2019-10-05 12:10:00.000,-643217,,,,,,
1570277700,2019-10-05 12:15:00.000,-633494,,,,,,
1570278000,2019-10-05 12:20:00.000,-633494,,,,,,
1570278300,2019-10-05 12:25:00.000,-633494,,,,,,
1570278600,2019-10-05 12:30:00.000,-643217,,,,,,
1570278900,2019-10-05 12:35:00.000,-633494,,,,,,
1570279200,2019-10-05 12:40:00.000,-633494,,,,,,
1570279500,2019-10-05 12:45:00.000,-643217,,,,,,
1570279800,2019-10-05 12:50:00.000,-633494,,,,,,
1570280100,2019-10-05 12:55:00.000,-633494,,,,,,
