Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570352400,2019-10-06 09:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,20500,9515,90,0,
1570352700,2019-10-06 09:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,30700,9515,90,0,
1570353000,2019-10-06 09:10:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,41500,9515,90,0,
1570353300,2019-10-06 09:15:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Coarse lock,1700,9304,90,1666,
1570353600,2019-10-06 09:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,7800,9514,90,0,
1570353900,2019-10-06 09:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,17900,9514,90,0,
1570354200,2019-10-06 09:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,28500,9514,90,0,
1570354500,2019-10-06 09:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,39800,9514,90,0,
1570354800,2019-10-06 09:40:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51800,9514,90,0,
1570355100,2019-10-06 09:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6800,9511,90,0,
1570355400,2019-10-06 09:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,17000,9511,90,0,
1570355700,2019-10-06 09:55:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,27700,9511,90,0,
