Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570197600,2019-10-04 14:00:00.000,-643217,,,,,,
1570197900,2019-10-04 14:05:00.000,-643217,,,,,,
1570198200,2019-10-04 14:10:00.000,-643217,,,,,,
1570198500,2019-10-04 14:15:00.000,-643217,,,,,,
1570198800,2019-10-04 14:20:00.000,-633494,,,,,,
1570199100,2019-10-04 14:25:00.000,-633494,,,,,,
1570199400,2019-10-04 14:30:00.000,-633494,,,,,,
1570199700,2019-10-04 14:35:00.000,-643217,,,,,,
1570200000,2019-10-04 14:40:00.000,-633494,,,,,,
1570200300,2019-10-04 14:45:00.000,-633494,,,,,,
1570200600,2019-10-04 14:50:00.000,-643217,,,,,,
1570200900,2019-10-04 14:55:00.000,-643217,,,,,,
