Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570460400,2019-10-07 15:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,12900,9502,90,0,
1570460700,2019-10-07 15:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,21500,9502,90,0,
1570461000,2019-10-07 15:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,30100,9502,90,0,
1570461300,2019-10-07 15:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,38700,9502,90,0,
1570461600,2019-10-07 15:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,47700,9502,90,0,
1570461900,2019-10-07 15:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,3000,9505,90,0,
1570462200,2019-10-07 15:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,12100,9505,90,0,
1570462500,2019-10-07 15:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,21300,9505,90,0,
1570462800,2019-10-07 15:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,30200,9505,90,0,
1570463100,2019-10-07 15:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,38900,9505,90,0,
1570463400,2019-10-07 15:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,47500,9505,90,0,
1570463700,2019-10-07 15:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,2700,9505,90,0,
