Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570633200,2019-10-09 15:00:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,9700,9513,90,0,
1570633500,2019-10-09 15:05:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,19200,9513,90,0,
1570633800,2019-10-09 15:10:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,29800,9513,90,0,
1570634100,2019-10-09 15:15:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,40700,9513,90,0,
1570634400,2019-10-09 15:20:00.000,57.992187N 10.547246E 162m,GNSS locked,8,Time OK,Coarse lock,1200,9383,90,1145,
1570634700,2019-10-09 15:25:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,7200,9512,90,0,
1570635000,2019-10-09 15:30:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,15700,9512,90,0,
1570635300,2019-10-09 15:35:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,24200,9512,90,0,
1570635600,2019-10-09 15:40:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,33200,9512,90,0,
1570635900,2019-10-09 15:45:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,42500,9512,90,0,
1570636200,2019-10-09 15:50:00.000,57.992187N 10.547246E 162m,GNSS locked,5,Time OK,Coarse lock,900,9422,90,833,
1570636500,2019-10-09 15:55:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,7400,9512,90,0,
