Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570600800,2019-10-09 06:00:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,18900,9522,90,0,
1570601100,2019-10-09 06:05:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,27900,9522,90,0,
1570601400,2019-10-09 06:10:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,36600,9522,90,0,
1570601700,2019-10-09 06:15:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,45400,9522,90,0,
1570602000,2019-10-09 06:20:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,700,9522,90,0,
1570602300,2019-10-09 06:25:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,9200,9522,90,0,
1570602600,2019-10-09 06:30:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,17800,9522,90,0,
1570602900,2019-10-09 06:35:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,26200,9522,90,0,
1570603200,2019-10-09 06:40:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,34600,9522,90,0,
1570603500,2019-10-09 06:45:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,43400,9522,90,0,
1570603800,2019-10-09 06:50:00.000,57.992187N 10.547246E 162m,GNSS locked,7,Time OK,Coarse lock,1300,9371,90,1250,
1570604100,2019-10-09 06:55:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,6900,9522,90,0,
