Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569938400,2019-10-01 14:00:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,39200,9505,90,0,
1569938700,2019-10-01 14:05:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,48400,9505,90,0,
1569939000,2019-10-01 14:10:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,3300,9505,90,0,
1569939300,2019-10-01 14:15:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,12300,9505,90,0,
1569939600,2019-10-01 14:20:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,21200,9505,90,0,
1569939900,2019-10-01 14:25:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,29900,9505,90,0,
1569940200,2019-10-01 14:30:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,38400,9505,90,0,
1569940500,2019-10-01 14:35:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,47400,9505,90,0,
1569940800,2019-10-01 14:40:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,2200,9505,90,0,
1569941100,2019-10-01 14:45:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,11200,9505,90,0,
1569941400,2019-10-01 14:50:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,19900,9505,90,0,
1569941700,2019-10-01 14:55:00.000,57.991894N 10.547354E 202m,Off,9,Time OK,Free running,28500,9505,90,0,
