Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570377600,2019-10-06 16:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,33300,9500,90,0,
1570377900,2019-10-06 16:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,42600,9500,90,0,
1570378200,2019-10-06 16:10:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Coarse lock,1300,9354,90,1250,
1570378500,2019-10-06 16:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,7100,9500,90,0,
1570378800,2019-10-06 16:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,16000,9500,90,0,
1570379100,2019-10-06 16:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,25500,9500,90,0,
1570379400,2019-10-06 16:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,35700,9500,90,0,
1570379700,2019-10-06 16:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,47000,9500,90,0,
1570380000,2019-10-06 16:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,2400,9500,90,0,
1570380300,2019-10-06 16:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,11000,9500,90,0,
1570380600,2019-10-06 16:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,20100,9500,90,0,
1570380900,2019-10-06 16:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,30200,9500,90,0,
