Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570406400,2019-10-07 00:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,48700,9518,90,0,
1570406700,2019-10-07 00:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,4000,9518,90,0,
1570407000,2019-10-07 00:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,12600,9518,90,0,
1570407300,2019-10-07 00:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,21200,9518,90,0,
1570407600,2019-10-07 00:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,30300,9518,90,0,
1570407900,2019-10-07 00:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,40000,9518,90,0,
1570408200,2019-10-07 00:30:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,50500,9518,90,0,
1570408500,2019-10-07 00:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6100,9520,90,0,
1570408800,2019-10-07 00:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,15100,9520,90,0,
1570409100,2019-10-07 00:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,23600,9520,90,0,
1570409400,2019-10-07 00:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,32100,9520,90,0,
1570409700,2019-10-07 00:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40900,9520,90,0,
