Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569956400,2019-10-01 19:00:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,5200,9516,90,0,
1569956700,2019-10-01 19:05:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,13800,9516,90,0,
1569957000,2019-10-01 19:10:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,22800,9516,90,0,
1569957300,2019-10-01 19:15:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,33100,9516,90,0,
1569957600,2019-10-01 19:20:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,43900,9516,90,0,
1569957900,2019-10-01 19:25:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,900,9518,90,0,
1569958200,2019-10-01 19:30:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,9400,9518,90,0,
1569958500,2019-10-01 19:35:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,18200,9518,90,0,
1569958800,2019-10-01 19:40:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,28000,9518,90,0,
1569959100,2019-10-01 19:45:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,38800,9518,90,0,
1569959400,2019-10-01 19:50:00.000,57.991894N 10.547354E 202m,GNSS unlocked,6,Time OK,Free running,50300,9518,90,0,
1569959700,2019-10-01 19:55:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,5600,9520,90,0,
