Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569981600,2019-10-02 02:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,10500,9523,90,0,
1569981900,2019-10-02 02:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,19300,9523,90,0,
1569982200,2019-10-02 02:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,27900,9523,90,0,
1569982500,2019-10-02 02:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,36300,9523,90,0,
1569982800,2019-10-02 02:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45000,9523,90,0,
1569983100,2019-10-02 02:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,600,9524,90,0,
1569983400,2019-10-02 02:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,9500,9524,90,0,
1569983700,2019-10-02 02:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,18400,9524,90,0,
1569984000,2019-10-02 02:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,27000,9524,90,0,
1569984300,2019-10-02 02:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,35600,9524,90,0,
1569984600,2019-10-02 02:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,44100,9524,90,0,
1569984900,2019-10-02 02:55:00.000,57.991719N 10.547463E 129m,GNSS locked,7,Time OK,Coarse lock,100,9526,90,0,
