Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570064400,2019-10-03 01:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,40100,9523,90,0,
1570064700,2019-10-03 01:05:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51800,9523,90,0,
1570065000,2019-10-03 01:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6400,9524,90,0,
1570065300,2019-10-03 01:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,15200,9524,90,0,
1570065600,2019-10-03 01:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,24500,9524,90,0,
1570065900,2019-10-03 01:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,34200,9524,90,0,
1570066200,2019-10-03 01:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,44300,9524,90,0,
1570066500,2019-10-03 01:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,400,9524,90,0,
1570066800,2019-10-03 01:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,9000,9524,90,0,
1570067100,2019-10-03 01:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,17900,9524,90,0,
1570067400,2019-10-03 01:50:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,27500,9524,90,0,
1570067700,2019-10-03 01:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,37900,9524,90,0,
