Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569902400,2019-10-01 04:00:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,8200,9518,90,0,
1569902700,2019-10-01 04:05:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,17700,9518,90,0,
1569903000,2019-10-01 04:10:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,27200,9518,90,0,
1569903300,2019-10-01 04:15:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,36800,9518,90,0,
1569903600,2019-10-01 04:20:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,46400,9518,90,0,
1569903900,2019-10-01 04:25:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,1900,9517,90,0,
1569904200,2019-10-01 04:30:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,10400,9517,90,0,
1569904500,2019-10-01 04:35:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,19400,9517,90,0,
1569904800,2019-10-01 04:40:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,28400,9517,90,0,
1569905100,2019-10-01 04:45:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,37400,9517,90,0,
1569905400,2019-10-01 04:50:00.000,57.991894N 10.547354E 202m,Off,6,Time OK,Free running,46500,9517,90,0,
1569905700,2019-10-01 04:55:00.000,57.991894N 10.547354E 202m,Off,7,Time OK,Free running,1500,9518,90,0,
