Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570125600,2019-10-03 18:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,7300,9510,90,0,
1570125900,2019-10-03 18:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,16200,9510,90,0,
1570126200,2019-10-03 18:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,25900,9510,90,0,
1570126500,2019-10-03 18:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,36800,9510,90,0,
1570126800,2019-10-03 18:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,49000,9510,90,0,
1570127100,2019-10-03 18:25:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,4400,9510,90,0,
1570127400,2019-10-03 18:30:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,13600,9510,90,0,
1570127700,2019-10-03 18:35:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,23900,9510,90,0,
1570128000,2019-10-03 18:40:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,35500,9510,90,0,
1570128300,2019-10-03 18:45:00.000,57.991719N 10.547463E 129m,Off,4,Time OK,Free running,48100,9510,90,0,
1570128600,2019-10-03 18:50:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,4000,9511,90,0,
1570128900,2019-10-03 18:55:00.000,57.991719N 10.547463E 129m,Off,5,Time OK,Free running,12800,9511,90,0,
