Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570006800,2019-10-02 09:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,1200,9525,90,0,
1570007100,2019-10-02 09:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,10200,9525,90,0,
1570007400,2019-10-02 09:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,20000,9525,90,0,
1570007700,2019-10-02 09:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,30200,9525,90,0,
1570008000,2019-10-02 09:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,40700,9525,90,0,
1570008300,2019-10-02 09:25:00.000,57.991719N 10.547463E 129m,GNSS unlocked,0,Time OK,Free running,51600,9525,90,0,
1570008600,2019-10-02 09:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,6600,9525,90,0,
1570008900,2019-10-02 09:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,15900,9525,90,0,
1570009200,2019-10-02 09:40:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25600,9525,90,0,
1570009500,2019-10-02 09:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,35700,9525,90,0,
1570009800,2019-10-02 09:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,46400,9525,90,0,
1570010100,2019-10-02 09:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,2100,9523,90,0,
