Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569988800,2019-10-02 04:00:00.000,-643217,,,,,,
1569989100,2019-10-02 04:05:00.000,-633494,,,,,,
1569989400,2019-10-02 04:10:00.000,-643217,,,,,,
1569989700,2019-10-02 04:15:00.000,-643217,,,,,,
1569990000,2019-10-02 04:20:00.000,-643217,,,,,,
1569990300,2019-10-02 04:25:00.000,-643217,,,,,,
1569990600,2019-10-02 04:30:00.000,-643217,,,,,,
1569990900,2019-10-02 04:35:00.000,-643217,,,,,,
1569991200,2019-10-02 04:40:00.000,-633494,,,,,,
1569991500,2019-10-02 04:45:00.000,-643217,,,,,,
1569991800,2019-10-02 04:50:00.000,-643217,,,,,,
1569992100,2019-10-02 04:55:00.000,-633494,,,,,,
