Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570161600,2019-10-04 04:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,8900,9513,90,0,
1570161900,2019-10-04 04:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,18400,9513,90,0,
1570162200,2019-10-04 04:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,28000,9513,90,0,
1570162500,2019-10-04 04:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,37900,9513,90,0,
1570162800,2019-10-04 04:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,48300,9513,90,0,
1570163100,2019-10-04 04:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,3900,9514,90,0,
1570163400,2019-10-04 04:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,13100,9514,90,0,
1570163700,2019-10-04 04:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22600,9514,90,0,
1570164000,2019-10-04 04:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,32400,9514,90,0,
1570164300,2019-10-04 04:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,42600,9514,90,0,
1570164600,2019-10-04 04:50:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,400,9463,90,312,
1570164900,2019-10-04 04:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,7700,9511,90,0,
