Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569898800,2019-10-01 03:00:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,3400,9519,90,0,
1569899100,2019-10-01 03:05:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,12300,9519,90,0,
1569899400,2019-10-01 03:10:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,21600,9519,90,0,
1569899700,2019-10-01 03:15:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,30900,9519,90,0,
1569900000,2019-10-01 03:20:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,40100,9519,90,0,
1569900300,2019-10-01 03:25:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,49100,9519,90,0,
1569900600,2019-10-01 03:30:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,4400,9518,90,0,
1569900900,2019-10-01 03:35:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,14000,9518,90,0,
1569901200,2019-10-01 03:40:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,23800,9518,90,0,
1569901500,2019-10-01 03:45:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,33400,9518,90,0,
1569901800,2019-10-01 03:50:00.000,57.991894N 10.547354E 202m,Off,8,Time OK,Free running,43200,9518,90,0,
1569902100,2019-10-01 03:55:00.000,57.991894N 10.547354E 202m,GNSS locked,6,Time OK,Coarse lock,400,9472,90,312,
