Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570374000,2019-10-06 15:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,35000,9500,90,0,
1570374300,2019-10-06 15:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,43700,9500,90,0,
1570374600,2019-10-06 15:10:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,900,9391,90,833,
1570374900,2019-10-06 15:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,7800,9500,90,0,
1570375200,2019-10-06 15:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,16600,9500,90,0,
1570375500,2019-10-06 15:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,25300,9500,90,0,
1570375800,2019-10-06 15:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,33700,9500,90,0,
1570376100,2019-10-06 15:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,42800,9500,90,0,
1570376400,2019-10-06 15:40:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Coarse lock,6600,9049,90,6562,
1570376700,2019-10-06 15:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6900,9500,90,0,
1570377000,2019-10-06 15:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,15900,9500,90,0,
1570377300,2019-10-06 15:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,24600,9500,90,0,
