Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570370400,2019-10-06 14:00:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,35900,9499,90,0,
1570370700,2019-10-06 14:05:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,44400,9499,90,0,
1570371000,2019-10-06 14:10:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Coarse lock,100,9500,90,0,
1570371300,2019-10-06 14:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,9000,9500,90,0,
1570371600,2019-10-06 14:20:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,18300,9500,90,0,
1570371900,2019-10-06 14:25:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,27500,9500,90,0,
1570372200,2019-10-06 14:30:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,36400,9500,90,0,
1570372500,2019-10-06 14:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,45100,9500,90,0,
1570372800,2019-10-06 14:40:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,300,9500,90,0,
1570373100,2019-10-06 14:45:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,9100,9500,90,0,
1570373400,2019-10-06 14:50:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,18000,9500,90,0,
1570373700,2019-10-06 14:55:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,26500,9500,90,0,
