Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570104000,2019-10-03 12:00:00.000,-633494,,,,,,
1570104300,2019-10-03 12:05:00.000,-633494,,,,,,
1570104600,2019-10-03 12:10:00.000,-633494,,,,,,
1570104900,2019-10-03 12:15:00.000,-623770,,,,,,
1570105200,2019-10-03 12:20:00.000,-633494,,,,,,
1570105500,2019-10-03 12:25:00.000,-633494,,,,,,
1570105800,2019-10-03 12:30:00.000,-623770,,,,,,
1570106100,2019-10-03 12:35:00.000,-633494,,,,,,
1570106400,2019-10-03 12:40:00.000,-623770,,,,,,
1570106700,2019-10-03 12:45:00.000,-633494,,,,,,
1570107000,2019-10-03 12:50:00.000,-633494,,,,,,
1570107300,2019-10-03 12:55:00.000,-633494,,,,,,
