Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570381200,2019-10-06 17:00:00.000,-633494,,,,,,
1570381500,2019-10-06 17:05:00.000,-643217,,,,,,
1570381800,2019-10-06 17:10:00.000,-633494,,,,,,
1570382100,2019-10-06 17:15:00.000,-643217,,,,,,
1570382400,2019-10-06 17:20:00.000,-643217,,,,,,
1570382700,2019-10-06 17:25:00.000,-633494,,,,,,
1570383000,2019-10-06 17:30:00.000,-643217,,,,,,
1570383300,2019-10-06 17:35:00.000,-643217,,,,,,
1570383600,2019-10-06 17:40:00.000,-633494,,,,,,
1570383900,2019-10-06 17:45:00.000,-643217,,,,,,
1570384200,2019-10-06 17:50:00.000,-633494,,,,,,
1570384500,2019-10-06 17:55:00.000,-633494,,,,,,
