Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570611600,2019-10-09 09:00:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,27000,9529,90,0,
1570611900,2019-10-09 09:05:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,38300,9529,90,0,
1570612200,2019-10-09 09:10:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,50200,9529,90,0,
1570612500,2019-10-09 09:15:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,5100,9516,90,0,
1570612800,2019-10-09 09:20:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,14300,9516,90,0,
1570613100,2019-10-09 09:25:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,24100,9516,90,0,
1570613400,2019-10-09 09:30:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,34300,9516,90,0,
1570613700,2019-10-09 09:35:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,44600,9516,90,0,
1570614000,2019-10-09 09:40:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,700,9518,90,0,
1570614300,2019-10-09 09:45:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,9600,9518,90,0,
1570614600,2019-10-09 09:50:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,19200,9518,90,0,
1570614900,2019-10-09 09:55:00.000,57.992187N 10.547246E 162m,Off,8,Time OK,Free running,29000,9518,90,0,
