Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570291200,2019-10-05 16:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,36800,9505,90,0,
1570291500,2019-10-05 16:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46000,9505,90,0,
1570291800,2019-10-05 16:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,1000,9504,90,0,
1570292100,2019-10-05 16:15:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,9700,9504,90,0,
1570292400,2019-10-05 16:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,18800,9504,90,0,
1570292700,2019-10-05 16:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,27600,9504,90,0,
1570293000,2019-10-05 16:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,36200,9504,90,0,
1570293300,2019-10-05 16:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,44700,9504,90,0,
1570293600,2019-10-05 16:40:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Coarse lock,100,9508,90,0,
1570293900,2019-10-05 16:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,5500,9510,90,0,
1570294200,2019-10-05 16:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,14000,9510,90,0,
1570294500,2019-10-05 16:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,22900,9510,90,0,
