Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570132800,2019-10-03 20:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,36300,9515,90,0,
1570133100,2019-10-03 20:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46800,9515,90,0,
1570133400,2019-10-03 20:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,2700,9514,90,0,
1570133700,2019-10-03 20:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,11900,9514,90,0,
1570134000,2019-10-03 20:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,20900,9514,90,0,
1570134300,2019-10-03 20:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,29500,9514,90,0,
1570134600,2019-10-03 20:30:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,38500,9514,90,0,
1570134900,2019-10-03 20:35:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,47900,9514,90,0,
1570135200,2019-10-03 20:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,400,9525,90,0,
1570135500,2019-10-03 20:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,9600,9525,90,0,
1570135800,2019-10-03 20:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,18900,9525,90,0,
1570136100,2019-10-03 20:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,28200,9525,90,0,
