Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570536000,2019-10-08 12:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,20500,9502,90,0,
1570536300,2019-10-08 12:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,30800,9502,90,0,
1570536600,2019-10-08 12:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,42400,9502,90,0,
1570536900,2019-10-08 12:15:00.000,57.991719N 10.547463E 129m,GNSS locked,10,Time OK,Fine lock,200,9508,100,0,
1570537200,2019-10-08 12:20:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,8600,9505,90,0,
1570537500,2019-10-08 12:25:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,18300,9505,90,0,
1570537800,2019-10-08 12:30:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,28700,9505,90,0,
1570538100,2019-10-08 12:35:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,40200,9505,90,0,
1570538400,2019-10-08 12:40:00.000,57.991719N 10.547463E 129m,GNSS locked,9,Time OK,Coarse lock,800,9432,90,729,
1570538700,2019-10-08 12:45:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,7200,9508,90,0,
1570539000,2019-10-08 12:50:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,16100,9508,90,0,
1570539300,2019-10-08 12:55:00.000,57.991719N 10.547463E 129m,Off,10,Time OK,Free running,25800,9508,90,0,
