Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570626000,2019-10-09 13:00:00.000,57.992187N 10.547246E 162m,GNSS locked,10,Time OK,Fine lock,100,9508,100,0,
1570626300,2019-10-09 13:05:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,7700,9505,90,0,
1570626600,2019-10-09 13:10:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,16700,9505,90,0,
1570626900,2019-10-09 13:15:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,26200,9505,90,0,
1570627200,2019-10-09 13:20:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,36600,9505,90,0,
1570627500,2019-10-09 13:25:00.000,57.992187N 10.547246E 162m,Off,10,Time OK,Free running,47600,9505,90,0,
1570627800,2019-10-09 13:30:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,3300,9510,90,0,
1570628100,2019-10-09 13:35:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,12000,9510,90,0,
1570628400,2019-10-09 13:40:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,20500,9510,90,0,
1570628700,2019-10-09 13:45:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,29200,9510,90,0,
1570629000,2019-10-09 13:50:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,38300,9510,90,0,
1570629300,2019-10-09 13:55:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,47500,9510,90,0,
