Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570233600,2019-10-05 00:00:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,2600,9512,90,0,
1570233900,2019-10-05 00:05:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,11500,9512,90,0,
1570234200,2019-10-05 00:10:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,20500,9512,90,0,
1570234500,2019-10-05 00:15:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,29400,9512,90,0,
1570234800,2019-10-05 00:20:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,38200,9512,90,0,
1570235100,2019-10-05 00:25:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,46700,9512,90,0,
1570235400,2019-10-05 00:30:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,2100,9512,90,0,
1570235700,2019-10-05 00:35:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,10700,9512,90,0,
1570236000,2019-10-05 00:40:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,19700,9512,90,0,
1570236300,2019-10-05 00:45:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,28300,9512,90,0,
1570236600,2019-10-05 00:50:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,36800,9512,90,0,
1570236900,2019-10-05 00:55:00.000,57.991719N 10.547463E 129m,Off,9,Time OK,Free running,45400,9512,90,0,
