Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570219200,2019-10-04 20:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,9800,9509,90,0,
1570219500,2019-10-04 20:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,18700,9509,90,0,
1570219800,2019-10-04 20:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,27200,9509,90,0,
1570220100,2019-10-04 20:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,36000,9509,90,0,
1570220400,2019-10-04 20:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,45500,9509,90,0,
1570220700,2019-10-04 20:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,1300,9510,90,0,
1570221000,2019-10-04 20:30:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,10400,9510,90,0,
1570221300,2019-10-04 20:35:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,19200,9510,90,0,
1570221600,2019-10-04 20:40:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,27600,9510,90,0,
1570221900,2019-10-04 20:45:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,36300,9510,90,0,
1570222200,2019-10-04 20:50:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,45400,9510,90,0,
1570222500,2019-10-04 20:55:00.000,57.991719N 10.547463E 129m,GNSS locked,4,Time OK,Fine lock,100,9511,100,0,
