Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570496400,2019-10-08 01:00:00.000,-633494,,,,,,
1570496700,2019-10-08 01:05:00.000,-633494,,,,,,
1570497000,2019-10-08 01:10:00.000,-633494,,,,,,
1570497300,2019-10-08 01:15:00.000,-633494,,,,,,
1570497600,2019-10-08 01:20:00.000,-633494,,,,,,
1570497900,2019-10-08 01:25:00.000,-633494,,,,,,
1570498200,2019-10-08 01:30:00.000,-633494,,,,,,
1570498500,2019-10-08 01:35:00.000,-643217,,,,,,
1570498800,2019-10-08 01:40:00.000,-633494,,,,,,
1570499100,2019-10-08 01:45:00.000,-633494,,,,,,
1570499400,2019-10-08 01:50:00.000,-633494,,,,,,
1570499700,2019-10-08 01:55:00.000,-633494,,,,,,
