Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570230000,2019-10-04 23:00:00.000,-633494,,,,,,
1570230300,2019-10-04 23:05:00.000,-633494,,,,,,
1570230600,2019-10-04 23:10:00.000,-633494,,,,,,
1570230900,2019-10-04 23:15:00.000,-633494,,,,,,
1570231200,2019-10-04 23:20:00.000,-643217,,,,,,
1570231500,2019-10-04 23:25:00.000,-643217,,,,,,
1570231800,2019-10-04 23:30:00.000,-633494,,,,,,
1570232100,2019-10-04 23:35:00.000,-633494,,,,,,
1570232400,2019-10-04 23:40:00.000,-633494,,,,,,
1570232700,2019-10-04 23:45:00.000,-633494,,,,,,
1570233000,2019-10-04 23:50:00.000,-633494,,,,,,
1570233300,2019-10-04 23:55:00.000,-633494,,,,,,
