Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569942000,2019-10-01 15:00:00.000,-643217,,,,,,
1569942300,2019-10-01 15:05:00.000,-643217,,,,,,
1569942600,2019-10-01 15:10:00.000,-652941,,,,,,
1569942900,2019-10-01 15:15:00.000,-643217,,,,,,
1569943200,2019-10-01 15:20:00.000,-643217,,,,,,
1569943500,2019-10-01 15:25:00.000,-643217,,,,,,
1569943800,2019-10-01 15:30:00.000,-652941,,,,,,
1569944100,2019-10-01 15:35:00.000,-652941,,,,,,
1569944400,2019-10-01 15:40:00.000,-652941,,,,,,
1569944700,2019-10-01 15:45:00.000,-643217,,,,,,
1569945000,2019-10-01 15:50:00.000,-643217,,,,,,
1569945300,2019-10-01 15:55:00.000,-643217,,,,,,
