Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570428000,2019-10-07 06:00:00.000,57.991719N 10.547463E 129m,GNSS locked,6,Time OK,Coarse lock,8100,8937,90,8020,
1570428300,2019-10-07 06:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6900,9521,90,0,
1570428600,2019-10-07 06:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,16100,9521,90,0,
1570428900,2019-10-07 06:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,25600,9521,90,0,
1570429200,2019-10-07 06:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,35100,9521,90,0,
1570429500,2019-10-07 06:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,44600,9521,90,0,
1570429800,2019-10-07 06:30:00.000,57.991719N 10.547463E 129m,GNSS locked,8,Time OK,Fine lock,600,9504,100,-416,
1570430100,2019-10-07 06:35:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,6100,9525,90,0,
1570430400,2019-10-07 06:40:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,15400,9525,90,0,
1570430700,2019-10-07 06:45:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,25300,9525,90,0,
1570431000,2019-10-07 06:50:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,35100,9525,90,0,
1570431300,2019-10-07 06:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,44900,9525,90,0,
