Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570467600,2019-10-07 17:00:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,10600,9507,90,0,
1570467900,2019-10-07 17:05:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,19100,9507,90,0,
1570468200,2019-10-07 17:10:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,28100,9507,90,0,
1570468500,2019-10-07 17:15:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,37700,9507,90,0,
1570468800,2019-10-07 17:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,47800,9507,90,0,
1570469100,2019-10-07 17:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,3200,9507,90,0,
1570469400,2019-10-07 17:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,11800,9507,90,0,
1570469700,2019-10-07 17:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,20900,9507,90,0,
1570470000,2019-10-07 17:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,30700,9507,90,0,
1570470300,2019-10-07 17:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,41200,9507,90,0,
1570470600,2019-10-07 17:50:00.000,57.991719N 10.547463E 129m,GNSS locked,5,Time OK,Coarse lock,6100,9369,90,5937,
1570470900,2019-10-07 17:55:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,6800,9508,90,0,
