Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570510800,2019-10-08 05:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,21500,9515,90,0,
1570511100,2019-10-08 05:05:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,29900,9515,90,0,
1570511400,2019-10-08 05:10:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,38600,9515,90,0,
1570511700,2019-10-08 05:15:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,47200,9515,90,0,
1570512000,2019-10-08 05:20:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,2200,9517,90,0,
1570512300,2019-10-08 05:25:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,10800,9517,90,0,
1570512600,2019-10-08 05:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,19300,9517,90,0,
1570512900,2019-10-08 05:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,27800,9517,90,0,
1570513200,2019-10-08 05:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,36600,9517,90,0,
1570513500,2019-10-08 05:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,45300,9517,90,0,
1570513800,2019-10-08 05:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,400,9516,90,0,
1570514100,2019-10-08 05:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,9000,9516,90,0,
