Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569924000,2019-10-01 10:00:00.000,-643217,,,,,,
1569924300,2019-10-01 10:05:00.000,-652941,,,,,,
1569924600,2019-10-01 10:10:00.000,-643217,,,,,,
1569924900,2019-10-01 10:15:00.000,-643217,,,,,,
1569925200,2019-10-01 10:20:00.000,-643217,,,,,,
1569925500,2019-10-01 10:25:00.000,-643217,,,,,,
1569925800,2019-10-01 10:30:00.000,-643217,,,,,,
1569926100,2019-10-01 10:35:00.000,-643217,,,,,,
1569926400,2019-10-01 10:40:00.000,-643217,,,,,,
1569926700,2019-10-01 10:45:00.000,-633494,,,,,,
1569927000,2019-10-01 10:50:00.000,-633494,,,,,,
1569927300,2019-10-01 10:55:00.000,-643217,,,,,,
