Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570381200,2019-10-06 17:00:00.000,57.991719N 10.547463E 129m,Off,8,Time OK,Free running,41400,9500,90,0,
1570381500,2019-10-06 17:05:00.000,57.991719N 10.547463E 129m,GNSS locked,4,Time OK,Coarse lock,400,9456,90,312,
1570381800,2019-10-06 17:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,8000,9502,90,0,
1570382100,2019-10-06 17:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,17500,9502,90,0,
1570382400,2019-10-06 17:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,28100,9502,90,0,
1570382700,2019-10-06 17:25:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,39600,9502,90,0,
1570383000,2019-10-06 17:30:00.000,57.991719N 10.547463E 129m,GNSS locked,3,Time OK,Free running,52100,9502,90,0,
1570383300,2019-10-06 17:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,6100,9504,90,0,
1570383600,2019-10-06 17:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,14800,9504,90,0,
1570383900,2019-10-06 17:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,24400,9504,90,0,
1570384200,2019-10-06 17:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,35100,9504,90,0,
1570384500,2019-10-06 17:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,46900,9504,90,0,
