Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570201200,2019-10-04 15:00:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,7100,9504,90,0,
1570201500,2019-10-04 15:05:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,15600,9504,90,0,
1570201800,2019-10-04 15:10:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,24100,9504,90,0,
1570202100,2019-10-04 15:15:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,32600,9504,90,0,
1570202400,2019-10-04 15:20:00.000,57.991719N 10.547463E 129m,Off,6,Time OK,Free running,41300,9504,90,0,
1570202700,2019-10-04 15:25:00.000,57.991719N 10.547463E 129m,GNSS unlocked,6,Time OK,Free running,50300,9504,90,0,
1570203000,2019-10-04 15:30:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,5200,9505,90,0,
1570203300,2019-10-04 15:35:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,14200,9505,90,0,
1570203600,2019-10-04 15:40:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,23000,9505,90,0,
1570203900,2019-10-04 15:45:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,31700,9505,90,0,
1570204200,2019-10-04 15:50:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,40400,9505,90,0,
1570204500,2019-10-04 15:55:00.000,57.991719N 10.547463E 129m,Off,7,Time OK,Free running,48800,9505,90,0,
