Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570359600,2019-10-06 11:00:00.000,-633494,,,,,,
1570359900,2019-10-06 11:05:00.000,-633494,,,,,,
1570360200,2019-10-06 11:10:00.000,-643217,,,,,,
1570360500,2019-10-06 11:15:00.000,-643217,,,,,,
1570360800,2019-10-06 11:20:00.000,-643217,,,,,,
1570361100,2019-10-06 11:25:00.000,-643217,,,,,,
1570361400,2019-10-06 11:30:00.000,-633494,,,,,,
1570361700,2019-10-06 11:35:00.000,-643217,,,,,,
1570362000,2019-10-06 11:40:00.000,-643217,,,,,,
1570362300,2019-10-06 11:45:00.000,-633494,,,,,,
1570362600,2019-10-06 11:50:00.000,-643217,,,,,,
1570362900,2019-10-06 11:55:00.000,-633494,,,,,,
