Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570586400,2019-10-09 02:00:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,15500,9522,90,0,
1570586700,2019-10-09 02:05:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,24500,9522,90,0,
1570587000,2019-10-09 02:10:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,34100,9522,90,0,
1570587300,2019-10-09 02:15:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,44300,9522,90,0,
1570587600,2019-10-09 02:20:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,600,9520,90,0,
1570587900,2019-10-09 02:25:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,9300,9520,90,0,
1570588200,2019-10-09 02:30:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,17800,9520,90,0,
1570588500,2019-10-09 02:35:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,26800,9520,90,0,
1570588800,2019-10-09 02:40:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,36400,9520,90,0,
1570589100,2019-10-09 02:45:00.000,57.992187N 10.547246E 162m,Off,7,Time OK,Free running,46800,9520,90,0,
1570589400,2019-10-09 02:50:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,2600,9522,90,0,
1570589700,2019-10-09 02:55:00.000,57.992187N 10.547246E 162m,Off,9,Time OK,Free running,11000,9522,90,0,
