Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570417200,2019-10-07 03:00:00.000,-633494,,,,,,
1570417500,2019-10-07 03:05:00.000,-633494,,,,,,
1570417800,2019-10-07 03:10:00.000,-623770,,,,,,
1570418100,2019-10-07 03:15:00.000,-633494,,,,,,
1570418400,2019-10-07 03:20:00.000,-623770,,,,,,
1570418700,2019-10-07 03:25:00.000,-633494,,,,,,
1570419000,2019-10-07 03:30:00.000,-633494,,,,,,
1570419300,2019-10-07 03:35:00.000,-623770,,,,,,
1570419600,2019-10-07 03:40:00.000,-623770,,,,,,
1570419900,2019-10-07 03:45:00.000,-633494,,,,,,
1570420200,2019-10-07 03:50:00.000,-633494,,,,,,
1570420500,2019-10-07 03:55:00.000,-633494,,,,,,
